primarySlug,longitude,latitude,postalCode
nani,4.397461,51.2117112,2000
take-a-thai,4.4011392,51.2117644,2000
sushi-factory-hoboken,4.3594327,51.178388,2660
okka,4.374025,51.1845916,2660
frituur-de-kern,4.3949403,51.1708984,2610
t-stad-kebab,4.4076701,51.2124675,2000
mattina-antwerpen-antwerpen,4.405185,51.2132969,2000
frituur-de-witte-antwerpen,4.4155576,51.2062797,2018
gelato-giuliano,4.3968388,51.2101169,2000
frituur-marnix,4.3972408,51.2107058,2000
golden-side,4.398326,51.206638,2018
snackbar-109,4.394389,51.2039491,2018
pam-pam-antwerpen-5,4.382444,51.1884309,2020
the-golden-olive,4.3885145,51.207757,2000
vers-zuid,4.394219,51.2125683,2000
pizza-phone-antwerpen-zuid,4.391476,51.2004798,2018
wins-asian-fusion,4.390427,51.2068128,2000
brasserie-shammys,4.3779457,51.1793005,2610
taste-king-pizza,4.3981689,51.2141072,2000
chez-marie-antwepen,4.4069786,51.2100489,2000
almina,4.3587163,51.1785685,2660
boker-tov,4.409469,51.19538,2018
pizzeria-lina,4.3874416,51.1861375,2020
mio-pasta,4.3985194,51.2151321,2000
liris-burgers,4.3895597,51.20812,2000
continu-food-drinks,4.4086833,51.20894,2018
omonni-antwerpen,4.3938665,51.213924,2000
wok-box,4.3467025,51.1748858,2660
julius-caesar-hoboken,4.3759265,51.185833,2660
meski,4.3938998,51.2126639,2000
wok-49-hoboken-2660,4.3735404,51.18393,2660
boker-tov-zuid,4.3944799,51.2100621,2000
cigkofte-and-rolls,4.3987155,51.2010301,2018
pokelicious,4.390082,51.2027586,2018
kokorecci-antwerpen,4.3928709,51.2021287,2018
wabi-sushi,4.4255376,51.197945,2600
pizza-pasta-kiel,4.3762774,51.18765,2020
frituur-olympiade,4.3838227,51.1833154,2020
barouche-antwerpen,4.3956423,51.21006,2000
frituur-nationale,4.3978624,51.213764,2000
tasty-burger-zuid-antwerpen,4.3978461,51.213709,2000
slice-and-more,4.377964,51.17936,2610
namaste-sint-niklaas,4.1396417,51.1637576,9100
de-fontein,4.1945366,51.2191013,9120
mister-wok-more,4.142253,51.162971,9100
yoi-sushi,4.1415285,51.1652014,9100
kingribs-beveren-waas,4.2539629,51.2141233,9120
yarsagumba-beveren,4.255401,51.21236,9120
el-patron-sint-niklaas-1,0.0,0.0,
waasland-sushi,4.1220312,51.2225574,9170
pizza-phone-linkeroever,4.3854696,51.2208129,2050
pizzaslice,4.3788641,51.2207637,2050
acropolis-patmos,4.1505294,51.1604798,9100
brasserie-de-witte-molen,4.1567301,51.1620805,9100
bejacks,4.1425326,51.1650379,9100
renard,4.1228418,51.2223099,9170
pizza-company-9120,4.257836,51.21308,9120
sushi-land,4.1827088,51.1764323,9100
wok-1,4.1944364,51.177741,9100
cairo-one,4.2533856,51.2146721,9120
antica-italia,4.1366746,51.1657485,9100
de-friterie,4.1294353,51.2181218,9170
melita-beveren,4.2572492,51.2142722,9120
t-friet-uurke-nieuwkerken-waas,4.1781917,51.1925063,9100
miss-pizza,4.2514887,51.2162709,9120
pizza-hot-kruibeke,4.294662,51.1375502,9150
the-daily-beveren,4.2564012,51.212832,9120
king-pizza-more-sint-niklaas,4.1439857,51.1595353,9100
frituur-1830,4.2374732,51.2093268,9120
sushi-sake,4.2384847,51.2043511,9120
ciz-bizz-grill,4.1340781,51.1666241,9100
pizza-paleis-haasdonk,4.2334942,51.1798851,9120
pitta-pizza-antalya-beveren,4.251832,51.2114476,9120
pizza-hut-delivery-beveren,4.2509849,51.2110689,9120
pitza-service-1,4.252266,51.2112126,9120
eethuis-familia,4.2795415,51.219894,9120
orgidee,4.142053,51.167362,9100
temakisushi,4.2141933,51.12511,9140
la-familia-saint-nicolas-1,4.1900363,51.1759722,9100
amaris,4.3292193,51.215942,2070
pizza-toni-antwerpen,4.3849067,51.2311635,2050
shiso,4.1398748,51.1635573,9100
china-service,4.1577531,51.1700638,9100
brunch-house,4.1345618,51.1668546,9100
switch-star,3.5756489,51.1897516,9900
pita-zait,3.6077882,51.1516652,9950
neko-sushi,3.5665694,51.1838421,9900
pizza-hut-delivery-oudenaarde,3.6032133,50.8440202,9700
brgrs,3.4237077,50.8905146,8790
casa-pupella,3.1696988,50.7720786,8930
citron-vert-mouscron,3.2134427,50.7433888,7700
paille-en-queue-7700,3.2069266,50.743998,7700
frituurtbuikske,3.1145335,50.7990918,8930
so-drive-burger-menen,3.1280116,50.7864655,8930
safari,3.1296377,50.7873945,8930
dominos-pizza-mouscron-1,3.2066661,50.7441493,7700
festin-royal,3.2139274,50.7476233,7700
dominos-pizza-menen,3.1236254,50.7923644,8930
la-palmeraie-menen,3.1269461,50.7874891,8930
bab-kebab,3.1839992,50.7500442,7700
maki-maki-mouscron,3.206307,50.7435656,7700
les-tables-de-breughel,3.2081286,50.7501601,7700
allo-pizza-wervick-sud,3.0456823,50.7712832,59117
fleur-de-riz,3.0041163,50.766224,7780
gooo-pizza-mouscron-1,3.2118662,50.7486131,7700
snack-melita,3.1212188,50.7962682,8930
oishi-sushi-kortrijk,3.2648468,50.82907,8500
tacos-mouscron,3.1938942,50.7263899,7700
golden-bowl,3.1577384,50.802999,8560
dominos-pizza-kortrijk-meensesteenweg,3.2537906,50.8316554,8500
leos-bakkerij-kebab,5.2601209,51.117792,3970
amon-leopoldsburg,5.2592204,51.1162628,3970
dominos-pizza-heusden-zolder,5.2981555,51.0386723,3550
mira,0.0,0.0,
sigana,5.3002396,51.0391626,3550
cikoftem-heusden-zolder,5.3000212,51.0393728,3550
turkoase,5.0487732,50.9863669,3290
dominos-pizza-diest,5.0556862,50.9792264,3290
china-place,5.0568303,50.9789033,3290
indian-tadka-istanbul-kebab,5.0502084,50.9896628,3290
new-city,5.4712118,51.0211834,3530
cappadocie,5.5022231,50.9658811,3600
ali-baba-doner-kebab,5.4919544,50.9802545,3600
dominos-pizza-genk-2,5.4984426,50.965965,3600
le-kasseria,0.0,0.0,
jerusalemgenk,5.5000842,50.9664556,3600
mashar-pide-1,5.489949,50.977367,3600
lifeis-sushi,5.4902263,50.9778206,3600
istanbul-snacks-1,5.4706466,50.9755102,3600
sushi-more,5.4978276,50.9641925,3600
esaki-sushi-genk,5.5007936,50.9648782,3600
chitir-chicken-genk,5.504603,50.9648739,3600
city-food-lounge,5.4923153,50.9811288,3600
wereldkeuken-genk,5.4971783,51.0058087,3600
mr-taco,5.4983049,51.0061033,3600
ali-baba-genk,5.5186807,50.9935263,3600
gurman-bbq,5.5067773,51.000404,3600
kokorec-grillhouse,5.297598,51.0389034,3550
pizza-master-shop,5.492866,50.98096,3600
starbucks-hasselt,5.3274216,50.9309189,3500
pep-pino,5.290335,51.0154944,3550
zelem-pizzeria,5.1217436,50.9780074,3545
pizza-service-diest,5.0506893,50.9828273,3290
york-pizza-hasselt,5.3028907,50.9394938,3511
number-one-snack,5.2611201,50.9453622,3510
kiyo,5.3259645,50.9263828,3500
kebap-pizza-de-brug,0.0,0.0,
tat,5.3399257,50.9263663,3500
svn-kebap,5.3422072,50.9323878,3500
traiteur-simyur,5.256125,50.9463946,3510
el-bocado-1,5.3341111,50.9304099,3500
frituur-mona,5.3503604,50.9298903,3500
eethuis-hoekske,5.3251184,50.925994,3500
mr-spareribs,5.343357,50.930466,3500
de-burgemeester,5.3365355,50.9306863,3500
eethuis-star-1,5.344999,50.9477982,3500
aki-sushi-hasselt-1,5.3388719,50.9303754,3500
eethuis-orient,5.3007665,50.9415088,3511
the-burgery-hasselt-1,5.3407288,50.931667,3500
pain-dor,5.3434391,50.9304853,3500
roll-bowl-hasselt,5.3380925,50.930087,3500
aminos,5.330558,50.924465,3500
lila,5.3400496,50.9312994,3500
frit-point,5.3414086,50.9266153,3500
eethuis-meyman-kuringen,5.2861735,50.9426912,3511
orient-hasselt,5.3259603,50.9249881,3500
esaki-sushi-hasselt,5.3420596,50.9301707,3500
dominos-pizza-hasselt,5.3286127,50.9308887,3500
frituur-de-demer-1,5.3388977,50.932865,3500
marmara-fish-grill,5.303483,51.0405293,3550
pasa,5.2812994,51.0332193,3550
dominos-pizza-beringen,5.2191537,51.0806811,3581
star-bvba,5.2187304,51.0782718,3581
eethuis-orient-heusden-1,5.2991728,51.0388933,3550
grillhuis-oba,5.2620302,51.1162617,3970
eatpoint,5.2592668,51.0297439,3550
frituur-de-mijn-beringen,5.2227106,51.0730633,3582
venus-7,5.2196722,51.0874035,3581
barnaba-koersel,5.2737171,51.0588522,3582
payitaht,5.2258014,51.0733844,3582
caribbean-food-village,5.223799,51.039955,3580
venus-8,5.2738908,51.055254,3582
bij-frituur-lito,5.2813554,51.0330579,3550
huzur-pizzeria-kebab-leopoldsburg,5.2619274,51.1163805,3970
bel-kebab,5.2733333,51.0588082,3582
schaffense-kebap,5.077685,50.997961,3290
anatolian-kebab,5.0911336,51.0673158,3980
snack-aydin-beringen-1,5.2200034,51.0748681,3581
baskent-tessenderlo,5.0875676,51.0673327,3980
orient-diest,5.0445122,50.9800088,3290
efes-grillhouse-kebab-pizzeria-3290,5.0549133,50.9798127,3290
kebap-corner,5.0567785,50.978933,3290
sofram,5.2202015,51.0746271,3581
baskent-ohcange,5.0539219,51.1210878,2450
belchicken-diest,5.0530198,50.981885,3290
dominos-pizza-tessenderlo,5.0878876,51.0684176,3980
broodjes-de-passant,5.0091299,51.0313516,3271
soyy-bv-gelato-eethuis,5.239609,51.05137,3582
t-vurig-fritje,5.0091299,51.0313516,3271
chifuri,3.8287697,50.7129031,7860
dominos-pizza-geraardsbergen,3.8750382,50.7718811,9500
kali-orexi-geraardsbergen,3.8735281,50.7705011,9500
pizza-talia-original-geraardsbergen,3.8776174,50.7718798,9500
pitta-marmaris-geraardsbergen,3.8745797,50.7699036,9500
best-grill-geraardsbergen-1,3.8828792,50.7710849,9500
pizzeria-la-piazzetta,3.9693046,50.7547851,1570
ath-grill-ath,3.7743981,50.6284812,7800
la-cite-de-pekin,3.8293593,50.712547,7860
pitta-istanbul-lessines-1,3.8347091,50.7118857,7860
traiteur-gloss,3.0140633,51.0212509,8610
bosphorus-alken-1,5.3082716,50.8753181,3570
dominos-pizza-diepenbeek,5.419368,50.9070384,3590
snack-corner-zele,4.036278,51.0702663,9240
deluxe-burger-hamme,4.141438,51.1005239,9220
eetcafe-ossendrecht,4.3295408,51.3937523,4641 CZ
frituur-statie-68-waregem,3.4299214,50.88942,8790
merdin-3,4.7061002,50.9925856,3120
sipan,4.7820077,50.9884214,3130
bistro-begijnenhof,4.786727,51.015415,3130
centrum-kebap-zonhoven,5.3678495,50.9933773,3520
new-york-pizza-houthalen,5.3756887,51.0266493,3530
doner-kebab-bahri,5.3725979,51.0316401,3530
eethuisspalbeek,5.2335178,50.9475276,3510
royal-donuts-bagels-genk,5.500407,50.9652053,3600
star-sushi-asian-cuisine-hasselt-1,5.251905,50.947514,3510
chef-eethuis,5.3688786,50.9912688,3520
snack-aydin-genk,5.500285,50.9635393,3600
frituur-muzzy,5.2998532,51.0391266,3550
anatolia-lummen-4,5.1927006,50.986765,3560
pizza-family-2,5.353712,50.928493,3500
aladin,5.3268261,50.9330042,3500
pizza-masters-hasselt-1,5.3464571,50.9493742,3500
de-mijn,5.3310157,51.0372686,3550
ustun,5.3715848,51.030933,3530
frituur-het-verschil,5.3752223,51.02396,3530
vivaivini-ristoro-wijnbar,5.3548311,50.9442878,3500
koji-sushi,5.3152331,50.9380658,3500
hasseltse-kebab,5.3318256,50.9301263,3500
star-sushi-asian-cuisine-3500,5.3452522,50.9304587,3500
panini-grill-heusden-zolder,5.3049018,51.0404918,3550
bio-sushi,5.3684708,50.9916859,3520
belchicken-hasselt,5.3365465,50.935235,3500
top-sushi,5.3361718,50.9481149,3511
ustun-kebab,5.3752994,51.0241203,3530
plaza-snacks,5.3137589,51.0229785,3550
qubbe-bvba,5.4915451,50.9796424,3600
lagash-3600,5.5082299,51.0015169,3600
my-kebab-zonhoven,5.40882,50.9872387,3520
frituur-t-bekske-1,5.2817897,51.0407393,3550
dominos-pizza-zonhoven,5.3675862,50.9934628,3520
thai-cafe-hasselt,5.3353363,50.9393649,3500
pizza-service-hasselt,5.3387576,50.9330023,3500
only-pizza,5.3397515,50.9339069,3500
nutsland,5.301788,51.040146,3550
pita-gyros-akropolis-hasselt,5.3396844,50.9341862,3500
pastalia-zonhoven,5.344523,50.992363,3520
venus-3520,5.3320171,50.9995553,3520
happybites,5.502801,50.96473,3600
sushi-saki,5.3260849,50.933398,3500
familgia,5.5067897,51.000275,3600
italian-delight,3.2893233,50.9493699,8760
snack-zomergem,3.5611182,51.1184148,9930
dominos-pizza-torhout,3.1011665,51.0660533,8820
pizza-di-trevi-torhout-2,3.0975097,51.0657866,8820
nicos-pizza-house,3.0332072,51.1006531,8480
royal-foodhouse,3.027622,51.1301028,8480
star-pizza-ruddervoorde,3.2095149,51.0971005,8020
snack-aydin-ham,5.1772193,51.1045326,3945
baskent-balen-balen,5.1696578,51.1728415,2490
istanbul-balen,5.1734859,51.1672968,2490
nefertete,5.1173167,51.1869835,2400
balense-kebap,5.1663912,51.1710139,2490
efes-mol-1,5.1196074,51.1873243,2400
the-burger-lommel,5.3108629,51.2305882,3920
milo-ii-kebap-pizza-pasta,5.113052,51.2372439,2480
dominos-pizza-mol,5.1175488,51.1863678,2400
t-gouden-hapje,5.2677665,51.1629251,3920
royal-donuts-bagels,5.219035,51.0779096,3581
kral-snacks,5.1355752,51.1750392,2490
kent-mol,5.1148286,51.183926,2400
pizza-aversa-wingene,3.2574778,51.0609981,8750
antwerp-fried-chicken-merksem-1,4.4430529,51.2432565,2170
hawaiian-poke-bowl-wijnegem,4.5018069,51.2222768,2110
diamond-pizza-merksem,4.4420363,51.2431737,2170
eethuis-istanbul-deurne,4.4661429,51.2265778,2100
youwok-anvers,4.5018069,51.2222768,2110
pizza-phone-merksem,4.4406067,51.2424902,2170
letsushi,4.5018069,51.2222768,2110
sushi-huis-merksem-2170,4.4444846,51.2441634,2170
swatow-deurne,4.4702987,51.2356212,2100
pizza-talias-concept-antwerpen,4.427043,51.2176988,2060
dunkin-wijnegem,4.5018069,51.2222768,2110
snack-ayouni-deurne,4.4547647,51.2273916,2100
the-pizza-corner-antwerpen,4.4209375,51.2122211,2018
mcdonalds-wijnegem-shopping,4.5018069,51.2222768,2110
maki-maki-antwerpen,4.3984429,51.2141597,2000
frituur-t-kroontje,4.4531407,51.2329817,2100
dunya-doner,4.463011,51.2220515,2100
pizzalijn-merksem-2,4.441577,51.2387006,2170
pizza-pasta-express-antwerpen,4.454828,51.219975,2100
kiyoshi-sushi,4.4454111,51.2296235,2100
dominos-pizza-schoten-1,4.4994408,51.2517664,2900
pand22,4.4416354,51.2190948,2140
dam-dam-pizza,4.4304223,51.225075,2060
pizza-giorno-schoten,4.5033576,51.2526622,2900
donerix,4.4543133,51.2489808,2170
wok-paleis,4.48551,51.2359978,2110
napoli-schoten,4.5036859,51.2548016,2900
cyprus-1,4.4625373,51.2487399,2170
oish-sushi,4.5001764,51.2521574,2900
kingsrib,4.5022298,51.2536675,2900
sushi-schoten,4.5010811,51.2527792,2900
bodega-gilles,4.5864545,51.2468546,2970
sushi-centrum,4.5018449,51.2529468,2900
tasty-thai,4.4971055,51.2518227,2900
meeneem-pizza,3.4484218,51.0867384,9880
pita-pizza-pyramide-aalter,3.4483041,51.0847842,9880
pizza-valo,3.4468763,51.091816,9880
frituur-yvonne,3.4472532,51.092224,9880
pizza-hut-delivery-izegem,3.2075394,50.9094409,8870
resto-snack-istanbul,3.2155599,50.920698,8870
dominos-pizza-izegem,3.2146474,50.920051,8870
izegem-sushi,3.2120505,50.9182894,8870
sushi-planet-izegem,3.2149704,50.9195583,8870
pizzeria-valsugana,3.4445659,50.921892,9870
sushi-deinze,3.5273609,50.983821,9800
la-bicyclette,3.5291237,50.9816435,9800
hb-resto,3.662672,51.0514672,9031
pyramida-grill,3.5329998,50.98005,9800
foodbart,3.5309194,50.9791347,9800
gok-garden-deinze,3.5490657,50.9996537,9800
pizza-di-trevi-2,3.5271622,50.9768255,9800
een-kleintje-met,3.5246174,50.9869624,9800
dominos-pizza-deinze-1,3.531038,50.978947,9800
bruschetta-mia-deinze,3.526945,50.98342,9800
pizza-zandhoven,4.65802,51.2143253,2240
efes-vosselaar,4.8870504,51.3109921,2350
pizza-forty-five-vosselaar,4.8885123,51.3132583,2350
lilse-kebap,4.8258901,51.2371943,2275
kebap-oelegem,4.5908882,51.2132023,2520
thai-take-away-saengrawee,4.9511158,50.9782718,3270
midyat-1,4.8298804,51.0006958,3200
dominos-pizza-aarschot,4.831563,50.983494,3200
frituur-de-puntzak,4.8336779,51.1758866,2200
antalya-kebab-2280,4.7340181,51.1948087,2280
pizza-hut-delivery-schilde,4.587333,51.242622,2970
rosario-herentals,4.8360011,51.1763033,2200
dubrovnik-grill,4.8381341,51.1745643,2200
eethuis-troja,4.831852,51.1788669,2200
pizza-pita-house,4.8243417,51.175496,2200
dennis-kebap,5.0882976,51.0698019,3980
snack-unal,5.1177366,51.1866205,2400
milo-bebap-pizza-pasta,5.0757013,51.1895375,2400
frietboetiek-by-hilde,4.9877101,51.158066,2440
sushi-king-mol,5.1179138,51.190006,2400
bros-burgers-mol,5.1067006,51.181331,2400
frituur-one-15,4.9891533,51.1663225,2440
kokoro-sushi,5.1174517,51.1866361,2400
ela-kebap,5.0810792,51.1318678,2450
eethuis-nazar-laakdal,5.0611908,51.093322,2430
t-oud-lier,4.5850684,51.1388583,2500
t-bruggeske,4.5712358,51.1305039,2500
callpizza,4.5157261,51.0416276,2860
au-fond-du-2500,4.569913,51.1294752,2500
pizza-bodrum-ochange,4.5316614,51.069962,2860
dominos-pizza-lier,4.5703205,51.1304183,2500
pizza-zaga-2860,4.531321,51.0702424,2860
snack-2500,4.5674943,51.1313923,2500
kikai-sushi,4.5304832,51.070362,2860
loons-qebap,5.3490397,50.8026021,3840
pompei-borgloon,5.3433947,50.8024924,3840
boona-bar,5.336413,50.840724,3830
pitta-melita-zulte,3.4458184,50.9226945,9870
pizza-talia-waregem,3.4305017,50.8887621,8790
pizza-husrev,3.3344054,50.9198586,8780
dominos-pizza-waregem,3.4239988,50.8910075,8790
sushi-home-1,3.4336129,50.8864789,8790
pizzeria-da-romy-waregem,3.4063628,50.9047088,8793
pizza-hut-delivery-waregem-1,3.4041924,50.9005611,8793
streettacos,3.4107876,50.881374,8790
rikes-foodbar,3.4247663,50.89135,8790
frituur-de-nieuwe-passage,3.3139338,50.91867,8780
pizza-heat-kalken,3.9137146,51.03432,9270
hinode-sushi-eeklo,3.5652096,51.1844536,9900
pitta-pizza-izmir-eeklo,3.5726984,51.181997,9900
marhaba-kalken,3.9117998,51.0435964,9270
de-waaiberg-aarsele,3.4188398,50.9995328,8700
pitta-kervan-ruislede,3.3964371,51.0410855,8755
pizza-hut-delivery-tielt,3.3088233,50.9968426,8700
snack-tielt-1,3.3270373,50.9984585,8700
pizza-aversa,3.3254558,50.9998403,8700
everest-sushi,3.3275597,50.9997079,8700
pita-antalya-tielt,3.3257418,50.994568,8700
dominos-pizza-tielt-1,3.3267493,50.998882,8700
pizzeria-lyaz-diksmuide,2.8714629,51.0369563,8600
shaan-pizza-ichtegem-1,3.0137977,51.0931298,8480
bellas,2.8633824,51.0334314,8600
broodjes-frituur-tdorp,4.1422303,50.9552438,9310
papis-pizza,4.1865574,50.9712916,1745
frituur-sporthal-9340,3.9780411,50.9591145,9340
pizza-heat-wetteren,3.8887268,51.0041876,9230
dominos-pizza-wetteren,3.882566,51.0019634,9230
exprezz-pizza,3.7726946,51.0248848,9090
pizza-talia-original-wetteren,3.8905978,51.001318,9230
pizza-hanoo-1,3.8813768,51.0021956,9230
pizza-sara,4.1360277,51.0912225,9220
squadra-opdorp,4.2168854,51.0261083,9255
pizza-delicia-3-buggenhout,4.201945,51.0156658,9255
magic-food,4.1359653,51.0950361,9220
pizzalicious-berlare,3.9579873,51.017464,9290
pizza-hut-delivery-dendermonde-2,4.1112731,51.0335673,9200
tatis,0.0,0.0,
pizzaheat,4.1131033,51.0169831,9200
pitta-bodrum-9200,4.104073,51.0426523,9200
t-frietgenot-gijzegem,4.0511373,50.9846626,9308
kingribs-dendermonde,4.101638,51.0289958,9200
dominos-pizza-dendermonde,4.1008398,51.0285175,9200
sushi-marina,4.2019764,51.0136202,9255
pitta-new-york-hamme-1,4.143846,51.0945939,9220
deluxe-burger-dendermonde,4.1244504,51.0374011,9200
twee-bruggen-brasserie-sushi,4.1440272,51.0947407,9220
seven-pizza,4.1264549,51.0027531,9280
pizza-heat-1,4.005229,51.0135584,9290
nori-sushi,4.1066167,51.0307157,9200
pizza-pita-ege-2,4.2056305,51.0555994,2890
pitta-pizza-melissa,4.034365,51.0661099,9240
antalya-pita,4.1140786,51.0217628,9200
pizza-lounge-hamme-1,4.1324174,51.0997304,9220
de-griekse-pita,4.1129044,51.017294,9200
pizza-hut-delivery-palinghuizen,3.6998902,51.0662906,9000
frituur-lor,3.709986,51.0721644,9000
pizza-pita-grillroom-milano,3.3022606,51.3141839,8300
snack-aalst,4.0258409,50.9399256,9300
magnum-and-benjerrys-store-aalst,4.0391116,50.94119,9300
la-ricotta-1,4.1584055,50.9582015,1745
fistro,4.040182,50.9377227,9300
belchicken-aalst,4.0351011,50.938501,9300
el-nachos,4.0392034,50.9412639,9300
pitta-moorselbaan,4.0466792,50.9421771,9300
pizzo,4.1295875,50.998208,9280
migato-sushi,4.0408486,50.9390738,9300
pizza-hut-delivery-aalst-2,4.0412412,50.9496684,9300
pita-vrede,4.0332502,50.9387904,9300
frituur-milo-aalst,4.0431523,50.9345341,9300
anatolia-9200,4.0987641,51.0280462,9200
pitta-gizem,4.0432019,50.9401098,9300
jv-fooddrinks,4.0352438,50.9624763,9308
nara-sushi-restaurant,4.1013983,51.0322807,9200
romy-focaccia-salade,4.0671428,50.9280984,9300
frituur-mijlbeek,4.0533283,50.9425436,9300
frituur-anita-9300,4.0558586,50.95023,9300
pizzeria-la-salina,4.04336,50.9532235,9300
dominos-pizza-gent-2,3.7259623,51.0391876,9000
de-frietschap,3.6936366,51.0568978,9000
de-frietschap-brugsesteenweg,3.6941374,51.0641764,9000
pizza-bella-vista,2.771879,51.1384607,8620
pizza-service-ekeren,4.4177175,51.2819479,2180
dominos-pizza-ekeren,4.4180616,51.2776185,2180
4-seizoene,4.4945229,51.293016,2930
gold-pizza,4.4477511,51.2464296,2170
giovannis-kapellen,4.406254,51.33807,2950
bella-vita-ekeren,4.4188902,51.2788573,2180
mr-ribs-kapellen,4.4294497,51.3129515,2950
more-pizzas,4.4529829,51.2532549,2170
marios-pizza,4.4441251,51.2924252,2930
pizza-verdi-ekeren-1,4.4116129,51.2817169,2180
pizzahome,4.4938601,51.2916329,2930
liya-kebab-pizzaria-1,4.3652936,51.3320877,2940
lucky-star-1,4.4330907,51.3071429,2950
mabista-sushi,4.4743619,51.3778235,2920
sushi-royal,4.428808,51.3135591,2950
la-serviette,4.4457359,51.2902312,2930
sushi-corner-1,4.4373808,51.3013662,2950
sushi-masago-stabroek,4.4076056,51.306587,2940
poke-bowls-fireburger,4.409875,51.2975143,2180
pizza-hut-delivery-kapellen,4.4281855,51.314075,2950
antep-gcv,4.4668839,51.3915605,2920
eker-sushi,4.420918,51.2824149,2180
royal-belinda,4.4856137,51.2869011,2930
sushi-sawara,4.4379615,51.2573495,2170
sushi-boot-brasschaat-2,4.4536424,51.28068,2930
sanas-bowl,4.4945806,51.2933281,2930
sushiboot,4.4290758,51.3155146,2950
om-sushi,4.4439452,51.2922425,2180
njam-thai-ekeren,4.4175013,51.2817545,2180
giovannis-brasschaat,4.45387,51.2806342,2930
sushi-merksem,4.4468092,51.2466289,2170
pyramide-kalmthout,4.47518,51.38298,2920
maison-a-deux,4.5185171,51.3269878,2930
gari-sushi,4.4924541,51.2908777,2930
vicenza,4.4445493,51.2915904,2180
murat-pita-pizza-pasta,4.3974537,51.3519864,2950
momo-sushi-1,4.4564199,51.2476889,2170
la-casa-de-schutter-stabroek,4.3678355,51.333015,2940
sushi-spot,4.395356,51.355175,2950
pizza-phone-brasschaat,4.4893433,51.2888216,2930
la-casa-de-schutter,4.319188,51.34515,2040
la-casa-mia-wuustwezel,4.545271,51.3559,2990
istanbul-pizza-pita,4.4187852,51.2798399,2180
la-casa-mia-kapellen,4.3992233,51.348217,2950
pizza-pronto-stabroek-1,4.368078,51.33022,2940
grill-garden-ekeren-2180,4.4536576,51.278297,2180
fiberapps,4.4185746,51.2265871,2060
snack-pamukkale-gent-1,3.6986091,51.0625456,9000
york-pizza-gent,3.7001362,51.0524973,9000
pizza-hut-delivery-gent-heuvelpoort-1,3.7235912,51.0398778,9000
dominos-pizza-gent-st-pieters,3.7125958,51.0367434,9000
burgerista,3.7050701,51.0583402,9000
ness-burgers,3.6919468,51.0647393,9000
pizza-santa,3.7098072,51.0268829,9000
uniq-kebab-gent-2,3.7218974,51.02694,9000
down-town,3.3880464,51.3071822,4524 EB
pitta-maldegem-maldegem,3.4468523,51.2139925,9990
bollero,3.5657765,51.1817466,9900
pizza-midas-1,3.4510793,51.2080947,9990
pizza-hut-delivery-maldegem,3.4774006,51.2048713,9991
goodys,3.5627169,51.1852106,9900
aloha-poke,3.298167,51.3227476,8300
dominos-pizza-brugge-sint-pieters,3.20621,51.22499,8000
faitsdivers,3.7216397,51.0549239,9000
2bangkok-thai,3.7245847,51.0572645,9000
hey-joo,3.7241141,51.057992,9000
zuiver-op-de-graat,3.7586899,51.0354925,9050
johnnys-burger-gent-dendermondsesteenweg,3.7482473,51.0527422,9040
halab-al-shahbae-2,3.7275793,51.0557886,9000
kulba-kabul,3.7102631,51.0608433,9000
little-asia-gent,3.7238756,51.0580527,9000
meshur-adiyaman-cigkofte,3.7422932,51.0561994,9000
mcdonalds-gent-korenmarkt,3.7220321,51.0538872,9000
mcdonalds-martelaars,3.7105941,51.04679,9000
om-gent,3.7200866,51.0562796,9000
la-lanterna-oostakker,3.7566815,51.0793151,9041
sushi-palace-gent,3.7242311,51.0587152,9000
jimmy-pizza,3.7058514,51.0488587,9000
lucy-chang-gent,3.7201179,51.0521389,9000
golden-friet-gent,3.7099235,51.0566182,9000
the-ribhouse,3.7262753,51.0388062,9000
broodjeszaak-hope,3.7154307,51.0544589,9000
gulhan,3.7263305,51.060976,9000
open-wok,3.7479777,51.0602542,9040
in-choc-gent,3.7216482,51.0568562,9000
lujain-restaurant,3.725385,51.0605133,9000
frituur-vrijdagmarkt,3.7249665,51.057396,9000
pizza-delta,3.7071178,51.0576267,9000
bursa-kebab,3.701226,51.060844,9000
gok,3.7250841,51.0597042,9000
sezer-snack-1,3.7042263,51.059011,9000
frites-atelier-2,3.7226101,51.055939,9000
shilies,3.7424492,51.0553919,9000
fitchen-1,3.7315285,51.0487331,9000
unique-asia,3.7264211,51.0362418,9000
emilys-frituur,3.7247906,51.0332723,9000
anar,3.7248743,51.0596245,9000
pizza-hut-delivery-oostakker-1,3.7762204,51.0727911,9040
sushi-paradise-gent-1,3.7266695,51.0570938,9000
libanese-snack,3.7244878,51.0600751,9000
frituur-artevelde,3.7103825,51.0614123,9000
akdeniz-gent,3.7250112,51.0598431,9000
scoober-test-restaurant-ghent,3.7159626,51.0552177,9000
tasty-world-1,3.7225837,51.0557821,9000
pasta-la-vista-gent,3.7217598,51.0477176,9000
eee,3.7310747,51.0730654,9000
otomat-1,3.7217424,51.0564084,9000
india-palace-gent,3.7239433,51.0581177,9000
il-cortile-gent,3.723216,51.0572734,9000
sandwich-croccante,3.7260938,51.0608406,9000
restaurant-ozkonya,3.7260291,51.060809,9000
pitta-isparta,3.7270756,51.0478339,9000
way,3.7337989,51.0658074,9000
selis-noodles-bar,3.7273659,51.0520626,9000
